X;Y
582;[ 0.93271722 -3.03223811]
583;[ 0.88209073 -2.99563716]
584;[ 0.83133938 -2.95929389]
585;[ 0.78050496 -2.92322219]
586;[ 0.72962804 -2.88743395]
587;[ 0.6787478  -2.85193901]
588;[ 0.62790186 -2.81674531]
589;[ 0.57712625 -2.7818589 ]
590;[ 0.52645521 -2.74728403]
591;[ 0.47592111 -2.71302324]
592;[ 0.42555439 -2.67907748]
593;[ 0.37538353 -2.64544616]
594;[ 0.32543492 -2.61212731]
595;[ 0.27573294 -2.57911766]
596;[ 0.22629983 -2.54641274]
597;[ 0.17715578 -2.51400703]
598;[ 0.1283189  -2.48189404]
599;[ 0.07980523 -2.45006643]
600;[ 0.03162876 -2.4185161 ]
601;[-0.0161985  -2.38723433]
602;[-0.06366648 -2.35621184]
603;[-0.11076703 -2.32543889]
604;[-0.15749384 -2.29490537]
605;[-0.20384234 -2.26460089]
606;[-0.24980971 -2.23451482]
607;[-0.29539474 -2.2046364 ]
608;[-0.34059778 -2.17495477]
609;[-0.38542067 -2.14545903]
610;[-0.42986666 -2.11613827]
611;[-0.47394033 -2.08698166]
612;[-0.5176475  -2.05797842]
613;[-0.56099516 -2.02911791]
614;[-0.60399141 -2.00038959]
615;[-0.64664536 -1.97178311]
616;[-0.68896706 -1.94328826]
617;[-0.73096745 -1.91489501]
618;[-0.77265825 -1.88659354]
619;[-0.81405194 -1.85837418]
620;[-0.85516166 -1.83022747]
621;[-0.89600115 -1.80214412]
622;[-0.93658472 -1.77411503]
623;[-0.97692716 -1.74613127]
624;[-1.01704371 -1.71818405]
625;[-1.05695    -1.69026476]
626;[-1.09666199 -1.6623649 ]
627;[-1.13619597 -1.63447613]
628;[-1.17556848 -1.60659019]
629;[-1.21479627 -1.57869894]
630;[-1.2538963  -1.55079429]
631;[-1.29288568 -1.52286826]
632;[-1.33178165 -1.49491289]
633;[-1.37060155 -1.46692027]
634;[-1.40936281 -1.4388825 ]
635;[-1.44808292 -1.41079169]
636;[-1.48677939 -1.38263994]
637;[-1.52546977 -1.35441932]
638;[-1.56417164 -1.32612186]
639;[-1.60290255 -1.29773955]
640;[-1.64168004 -1.26926428]
641;[-1.68052164 -1.2406879 ]
642;[-1.71944486 -1.21200212]
643;[-1.75846717 -1.18319858]
644;[-1.79760598 -1.15426878]
645;[-1.83687869 -1.1252041 ]
646;[-1.87630265 -1.09599577]
647;[-1.91589516 -1.06663489]
648;[-1.95567347 -1.03711238]
649;[-1.99565479 -1.00741901]
650;[-2.03585629 -0.97754537]
651;[-2.07629509 -0.94748187]
652;[-2.11698827 -0.91721875]
653;[-2.15795286 -0.88674604]
654;[-2.19920585 -0.85605359]
655;[-2.24076418 -0.82513108]
656;[-2.28264476 -0.79396796]
657;[-2.32486445 -0.76255353]
658;[-2.36744005 -0.73087688]
659;[-2.41038833 -0.69892692]
660;[-2.45372597 -0.6666924 ]
661;[-2.49746963 -0.63416191]
662;[-2.54163587 -0.60132388]
663;[-2.58624117 -0.5681666 ]
664;[-2.63130192 -0.53467826]
665;[-2.67683441 -0.50084693]
666;[-2.72285478 -0.46666063]
667;[-2.76937902 -0.43210733]
668;[-2.81642297 -0.39717497]
669;[-2.86400223 -0.36185153]
670;[-2.91213217 -0.32612506]
671;[-2.96082789 -0.2899837 ]
672;[-3.01010414 -0.25341577]
673;[-3.05997533 -0.21640979]
674;[-3.11045539 -0.17895458]
675;[-3.1615578  -0.14103931]
676;[-3.21329544 -0.10265355]
677;[-3.26568055 -0.06378741]
678;[-3.31872465 -0.02443158]
679;[-3.37243841  0.01542255]
680;[-3.42683159  0.0557828 ]
681;[-3.48191288  0.09665608]
682;[-3.53768981  0.13804825]
683;[-3.59416858  0.17996405]
684;[-3.65135398  0.22240692]
685;[-3.70924913  0.26537888]
686;[-3.76785541  0.30888038]
687;[-3.82717222  0.35291016]
688;[-3.88719683  0.39746511]
689;[-3.94792415  0.4425401 ]
690;[-4.00934654  0.48812783]
691;[-4.07145358  0.53421871]
692;[-4.13423185  0.58080066]
693;[-4.1976647   0.62785902]
694;[-4.26173199  0.67537641]
695;[-4.32640988  0.72333259]
696;[-4.39167056  0.77170439]
697;[-4.45748203  0.82046559]
698;[-4.52380782  0.8695869 ]
699;[-4.5906068   0.91903587]
700;[-4.65783296  0.96877694]
701;[-4.72543513  1.0187714 ]
702;[-4.79335686  1.06897747]
703;[-4.8615362   1.11935037]
704;[-4.92990557  1.16984248]
705;[-4.9983916   1.22040343]
706;[-5.06691505  1.27098034]
707;[-5.13539075  1.32151803]
708;[-5.20372755  1.37195929]
709;[-5.27182838  1.42224518]
710;[-5.33959023  1.47231532]
711;[-5.40690432  1.52210828]
712;[-5.47365623  1.57156193]
713;[-5.53972609  1.62061382]
714;[-5.60498887  1.6692016 ]
715;[-5.66931468  1.71726341]
716;[-5.73256914  1.76473831]
717;[-5.79461376  1.81156666]
718;[-5.85530664  1.8576905 ]
