X;Y
607;[-0.42968794 -2.08664653]
608;[-0.47359363 -2.0579113 ]
609;[-0.51714778 -2.02932527]
610;[-0.56035707 -2.00087754]
611;[-0.60322922 -1.97255738]
612;[-0.64577292 -1.94435421]
613;[-0.68799781 -1.91625764]
614;[-0.72991434 -1.88825748]
615;[-0.77153377 -1.86034373]
616;[-0.81286808 -1.83250657]
617;[-0.85392989 -1.80473641]
618;[-0.89473244 -1.77702382]
619;[-0.9352895  -1.74935958]
620;[-0.97561535 -1.72173462]
621;[-1.01572469 -1.69414006]
622;[-1.05563263 -1.66656716]
623;[-1.09535463 -1.63900733]
624;[-1.13490646 -1.61145211]
625;[-1.17430415 -1.58389315]
626;[-1.21356399 -1.5563222 ]
627;[-1.25270244 -1.5287311 ]
628;[-1.29173615 -1.50111174]
629;[-1.33068191 -1.47345609]
630;[-1.36955663 -1.44575613]
631;[-1.40837731 -1.41800388]
632;[-1.44716102 -1.39019136]
633;[-1.48592491 -1.36231057]
634;[-1.52468615 -1.3343535 ]
635;[-1.56346194 -1.30631208]
636;[-1.60226949 -1.27817822]
637;[-1.64112601 -1.24994371]
638;[-1.68004872 -1.22160031]
639;[-1.71905482 -1.19313964]
640;[-1.75816148 -1.16455325]
641;[-1.79738585 -1.13583256]
642;[-1.83674504 -1.10696883]
643;[-1.87625616 -1.07795323]
644;[-1.91593626 -1.04877675]
645;[-1.95580234 -1.01943022]
646;[-1.9958714  -0.98990432]
647;[-2.03616038 -0.96018954]
648;[-2.07668618 -0.93027621]
649;[-2.11746566 -0.90015446]
650;[-2.15851565 -0.86981425]
651;[-2.19985294 -0.83924534]
652;[-2.24149426 -0.8084373 ]
653;[-2.28345632 -0.77737952]
654;[-2.32575578 -0.7460612 ]
655;[-2.36840922 -0.71447135]
656;[-2.4114332  -0.68259881]
657;[-2.4548442  -0.65043226]
658;[-2.49865864 -0.61796022]
659;[-2.54289286 -0.58517105]
660;[-2.58756308 -0.55205302]
661;[-2.63268546 -0.51859424]
662;[-2.678276   -0.48478278]
663;[-2.72435056 -0.45060664]
664;[-2.77092485 -0.41605376]
665;[-2.81801434 -0.38111212]
666;[-2.86563432 -0.34576973]
667;[-2.91379977 -0.31001468]
668;[-2.96252539 -0.2738352 ]
669;[-3.0118255  -0.23721972]
670;[-3.06171403 -0.2001569 ]
671;[-3.11220442 -0.16263573]
672;[-3.16330958 -0.12464558]
673;[-3.21504181 -0.08617628]
674;[-3.2674127  -0.04721825]
675;[-3.32043307 -0.00776252]
676;[-3.37411285  0.03219911]
677;[-3.42846096  0.07267398]
678;[-3.48348523  0.11366847]
679;[-3.53919221  0.15518782]
680;[-3.59558711  0.19723609]
681;[-3.65267356  0.23981593]
682;[-3.71045353  0.28292851]
683;[-3.7689271   0.32657332]
684;[-3.8280923   0.37074805]
685;[-3.88794493  0.41544842]
686;[-3.94847832  0.46066803]
687;[-4.00968317  0.50639822]
688;[-4.07154727  0.55262787]
689;[-4.13405532  0.59934332]
690;[-4.19718866  0.64652818]
691;[-4.26092508  0.69416323]
692;[-4.32523851  0.74222629]
693;[-4.39009886  0.79069215]
694;[-4.45547171  0.83953246]
695;[-4.52131814  0.88871569]
696;[-4.58759444  0.93820711]
697;[-4.65425197  0.98796879]
698;[-4.7212369   1.03795963]
699;[-4.78849005  1.08813544]
700;[-4.85594676  1.13844903]
701;[-4.9235367   1.18885037]
702;[-4.99118381  1.23928676]
703;[-5.05880622  1.28970304]
704;[-5.12631619  1.34004189]
705;[-5.19362014  1.39024404]
706;[-5.26061866  1.44024867]
707;[-5.32720665  1.48999372]
708;[-5.39327341  1.53941627]
709;[-5.45870286  1.58845294]
710;[-5.52337377  1.63704031]
711;[-5.58716007  1.68511532]
712;[-5.64993119  1.73261571]
713;[-5.71155248  1.77948044]
714;[-5.77188567  1.8256501 ]
715;[-5.83078943  1.87106734]
716;[-5.88811994  1.91567721]
717;[-5.9437315   1.95942755]
718;[-5.99747732  2.00226934]
719;[-6.0492102   2.04415698]
720;[-6.09878333  2.08504857]
721;[-6.1460512   2.12490618]
722;[-6.19087042  2.16369601]
723;[-6.23310068  2.20138857]
724;[-6.27260568  2.23795881]
725;[-6.30925405  2.27338619]
726;[-6.34292037  2.30765478]
727;[-6.37348609  2.34075318]
728;[-6.40084046  2.3726746 ]
729;[-6.42488145  2.40341673]
730;[-6.44551663  2.43298165]
731;[-6.46266395  2.46137577]
732;[-6.4762525   2.48860962]
733;[-6.48622318  2.51469771]
734;[-6.49252927  2.5396583 ]
735;[-6.49513692  2.56351324]
736;[-6.49402549  2.58628767]
737;[-6.48918785  2.60800982]
738;[-6.48063049  2.6287107 ]
739;[-6.46837352  2.64842388]
740;[-6.4524506   2.66718515]
741;[-6.4329087   2.68503227]
742;[-6.4098077   2.70200465]
743;[-6.38321999  2.71814307]
744;[-6.35322987  2.73348938]
745;[-6.31993287  2.74808618]
746;[-6.283435    2.76197655]
747;[-6.24385192  2.77520377]
748;[-6.20130804  2.787811  ]
749;[-6.15593556  2.79984107]
750;[-6.10787347  2.81133615]
751;[-6.05726659  2.82233754]
752;[-6.00426448  2.83288544]
753;[-5.94902047  2.8430187 ]
754;[-5.89169064  2.85277464]
755;[-5.83243283  2.86218889]
